strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
110600060611,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060701,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060703,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060704,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060705,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060706,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060707,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060708,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060709,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010407,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010408,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701020307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030109,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030308,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030309,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030507,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030508,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040308,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050407,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701050408,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060208,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060209,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060407,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060408,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060409,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060507,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060605,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060606,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060607,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060701,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060703,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060704,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060705,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060706,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060707,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060708,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060709,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060710,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060711,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070208,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070209,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070210,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070211,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070212,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070213,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070214,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010208,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010209,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010407,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702020405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702030406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
