strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
070400050101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400050504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060308,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060309,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060310,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400060502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070606,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070607,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070608,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070901,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070902,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070903,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070904,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070905,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400070906,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071001,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071002,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071003,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071004,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071005,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071006,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071007,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071008,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400071208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080408,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080409,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080410,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080804,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080805,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080806,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080901,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080902,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080903,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080904,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010109,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010209,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010210,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010211,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010212,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010213,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010507,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010508,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010509,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
